170001 0.044 0.066 -0.021 -0.014 0.108 -0.123 0.038 0.034 -0.020 0.027 0.129 0.269
170002 0.043 0.049 -0.031 -0.046 0.123 -0.194 0.036 0.027 -0.011 0.006 0.109 0.112
170003 0.048 0.027 0.010 -0.037 0.173 -0.189 0.058 0.019 0.035 0.008 0.034 0.185
170004 0.066 -0.008 0.045 -0.042 0.186 -0.182 0.106 0.028 0.058 0.010 -0.097 0.169
170005 0.067 -0.082 0.005 -0.047 0.151 -0.120 0.068 0.011 0.069 -0.002 -0.317 -0.198
170006 -0.087 -0.096 -0.061 -0.020 0.021 -0.051 -0.117 0.007 0.023 0.007 -0.329 -0.705
170007 -0.120 -0.065 -0.062 0.050 -0.105 0.058 -0.180 0.000 -0.008 0.010 -0.092 -0.514
170008 -0.061 -0.080 -0.014 0.027 -0.193 0.122 -0.121 -0.024 -0.023 -0.022 0.083 -0.307
170009 -0.032 -0.038 0.035 0.043 -0.171 0.194 -0.050 -0.017 -0.022 -0.046 0.118 0.016
170010 0.012 -0.005 0.070 0.071 -0.137 0.235 0.040 0.002 -0.033 -0.043 0.133 0.345
170011 0.031 0.037 0.022 0.040 -0.078 0.155 0.051 0.015 -0.036 -0.008 0.130 0.361
170012 0.044 0.055 -0.018 0.028 0.018 0.033 0.041 0.015 -0.052 -0.004 0.118 0.278
170101 0.043 0.080 -0.016 -0.023 0.128 -0.120 0.037 0.035 -0.030 0.004 0.110 0.249
170102 0.039 0.050 -0.013 -0.037 0.143 -0.190 0.038 0.031 -0.027 0.005 0.105 0.144
170103 0.051 0.040 0.014 -0.030 0.183 -0.184 0.057 0.029 0.023 -0.011 0.087 0.258
170104 0.074 0.004 0.031 -0.055 0.183 -0.166 0.101 0.039 0.060 -0.011 -0.028 0.230
170105 0.035 -0.060 0.015 -0.032 0.116 -0.129 0.079 -0.008 0.066 -0.006 -0.242 -0.165
170106 -0.118 -0.027 -0.028 -0.015 -0.013 -0.055 -0.105 -0.007 0.018 -0.000 -0.228 -0.576
170107 -0.122 0.012 -0.031 0.092 -0.143 0.061 -0.149 -0.046 -0.011 0.005 -0.108 -0.440
170108 -0.061 -0.009 0.004 0.042 -0.210 0.117 -0.131 -0.055 -0.031 -0.016 0.047 -0.302
170109 -0.029 -0.046 0.032 0.052 -0.174 0.177 -0.046 -0.029 -0.025 -0.044 0.090 -0.042
170110 0.013 0.022 0.060 0.071 -0.128 0.217 0.045 0.005 -0.014 -0.019 0.160 0.433
170111 0.031 0.052 -0.001 0.043 -0.077 0.205 0.055 0.013 -0.021 0.032 0.128 0.460
170112 0.046 0.053 0.003 0.027 0.042 0.052 0.044 0.022 -0.032 0.049 0.128 0.433
170201 0.043 0.073 -0.031 -0.029 0.139 -0.109 0.037 0.042 -0.021 0.039 0.127 0.309
170202 0.041 0.060 -0.043 -0.025 0.141 -0.162 0.033 0.037 -0.013 0.023 0.119 0.212
170203 0.054 0.038 -0.016 -0.040 0.186 -0.157 0.050 0.015 0.040 0.021 0.001 0.192
170204 0.053 -0.023 0.019 -0.044 0.177 -0.154 0.088 0.025 0.082 0.024 -0.074 0.172
170205 0.035 -0.050 0.025 -0.032 0.132 -0.097 0.114 0.023 0.086 0.030 -0.160 0.106
170206 -0.113 -0.104 -0.027 -0.000 0.004 -0.042 -0.066 -0.001 0.033 0.032 -0.250 -0.535
170207 -0.135 -0.083 -0.033 0.071 -0.125 0.068 -0.167 0.001 -0.009 0.028 -0.137 -0.519
170208 -0.085 -0.072 0.014 0.024 -0.203 0.135 -0.145 0.001 -0.020 0.016 0.030 -0.303
170209 -0.027 -0.043 0.047 0.041 -0.200 0.178 -0.045 -0.024 -0.020 -0.008 0.079 -0.023
170210 0.012 0.013 0.057 0.048 -0.163 0.229 0.042 0.007 -0.003 0.009 0.132 0.383
170211 0.032 0.056 0.035 0.040 -0.102 0.191 0.046 0.010 -0.009 0.032 0.113 0.443
170212 0.044 0.044 0.009 -0.001 -0.011 0.036 0.039 0.012 -0.015 0.020 0.109 0.286
170301 0.043 0.070 -0.023 -0.068 0.096 -0.144 0.039 0.031 -0.010 0.016 0.129 0.179
170302 0.038 0.052 -0.007 -0.045 0.128 -0.185 0.041 0.041 -0.006 0.009 0.117 0.184
170303 0.052 0.043 0.006 -0.073 0.181 -0.170 0.054 0.009 0.041 0.000 0.038 0.182
170304 0.063 -0.015 0.019 -0.085 0.185 -0.148 0.098 0.030 0.065 -0.001 -0.069 0.143
170305 0.045 -0.099 0.004 -0.067 0.134 -0.105 0.106 -0.010 0.079 0.007 -0.283 -0.189
170306 -0.107 -0.151 -0.032 -0.026 -0.004 -0.057 -0.098 -0.030 0.026 0.003 -0.306 -0.782
170307 -0.140 -0.072 -0.034 0.042 -0.124 0.039 -0.172 -0.023 -0.015 0.009 -0.152 -0.642
170308 -0.086 -0.070 0.001 0.020 -0.217 0.125 -0.143 -0.060 -0.044 -0.019 0.001 -0.492
170309 -0.033 -0.043 0.045 0.033 -0.196 0.159 -0.054 -0.043 -0.036 -0.042 0.091 -0.118
170310 0.014 0.032 0.051 0.042 -0.157 0.215 0.036 -0.014 -0.029 -0.050 0.146 0.285
170311 0.039 0.049 0.017 0.030 -0.100 0.177 0.048 -0.003 -0.037 -0.018 0.144 0.347
170312 0.051 0.057 -0.002 -0.002 0.009 0.050 0.042 -0.005 -0.057 -0.003 0.122 0.263
170401 0.044 0.076 -0.052 -0.040 0.098 -0.145 0.037 0.024 -0.030 -0.016 0.117 0.111
170402 0.041 0.065 -0.040 -0.062 0.119 -0.222 0.038 0.037 -0.018 -0.020 0.111 0.049
170403 0.048 0.053 -0.014 -0.042 0.166 -0.201 0.052 0.014 0.031 -0.012 0.063 0.158
170404 0.073 0.027 0.029 -0.050 0.166 -0.172 0.099 0.017 0.048 -0.005 -0.047 0.185
170405 0.037 -0.035 0.006 -0.044 0.121 -0.109 0.117 -0.005 0.055 -0.024 -0.269 -0.150
170406 -0.116 -0.093 -0.042 -0.003 0.025 -0.039 -0.099 -0.011 -0.003 -0.018 -0.306 -0.705
170407 -0.128 -0.079 -0.025 0.077 -0.080 0.059 -0.192 -0.030 -0.033 -0.003 -0.147 -0.581
170408 -0.073 -0.080 0.012 0.029 -0.165 0.124 -0.131 -0.037 -0.044 -0.021 0.005 -0.381
170409 -0.031 -0.028 0.063 0.026 -0.161 0.166 -0.061 -0.030 -0.027 -0.030 0.085 -0.027
170410 0.012 0.027 0.079 0.048 -0.137 0.235 0.034 0.002 -0.025 -0.010 0.156 0.420
170411 0.032 0.068 0.047 0.007 -0.072 0.156 0.048 0.009 -0.036 0.027 0.125 0.411
170412 0.044 0.055 0.007 0.008 0.038 0.039 0.042 0.015 -0.042 0.037 0.127 0.371
170501 0.042 0.068 -0.035 -0.013 0.126 -0.105 0.037 0.041 -0.020 0.011 0.115 0.266
170502 0.039 0.053 -0.041 -0.014 0.138 -0.155 0.034 0.031 -0.013 -0.002 0.108 0.178
170503 0.053 0.080 -0.006 -0.055 0.182 -0.166 0.053 0.027 0.026 -0.001 0.055 0.247
170504 0.062 0.004 0.028 -0.051 0.180 -0.150 0.103 0.034 0.058 0.002 -0.050 0.221
170505 0.010 -0.082 0.023 -0.032 0.145 -0.109 0.115 0.009 0.068 0.010 -0.211 -0.055
170506 -0.118 -0.127 -0.029 -0.019 0.021 -0.050 -0.097 -0.002 0.020 0.014 -0.318 -0.706
170507 -0.122 -0.125 -0.033 0.051 -0.105 0.055 -0.173 -0.036 -0.018 0.012 -0.178 -0.672
170508 -0.083 -0.085 0.007 0.026 -0.207 0.122 -0.140 -0.057 -0.028 0.003 -0.017 -0.458
170509 -0.022 -0.028 0.058 0.026 -0.189 0.178 -0.060 -0.027 -0.018 -0.023 0.061 -0.043
170510 0.013 0.014 0.059 0.051 -0.148 0.216 0.042 -0.007 -0.013 -0.015 0.127 0.340
170511 0.039 0.040 0.027 0.005 -0.091 0.185 0.051 0.005 -0.014 0.024 0.144 0.413
170512 0.050 0.059 -0.014 0.012 -0.004 0.047 0.046 0.005 -0.008 0.040 0.122 0.352
170601 0.047 0.073 -0.054 -0.028 0.090 -0.116 0.039 0.031 -0.003 0.035 0.125 0.240
170602 0.044 0.042 -0.040 -0.027 0.115 -0.198 0.037 0.030 -0.001 -0.000 0.113 0.114
170603 0.053 0.011 -0.008 -0.017 0.166 -0.202 0.058 0.011 0.034 -0.015 0.034 0.125
170604 0.077 0.024 0.012 -0.037 0.169 -0.165 0.105 0.039 0.071 0.002 -0.088 0.207
170605 0.017 -0.091 -0.003 -0.009 0.097 -0.123 0.060 0.002 0.082 0.010 -0.239 -0.197
170606 -0.122 -0.083 -0.064 -0.007 -0.035 -0.053 -0.122 -0.010 0.025 0.008 -0.315 -0.778
170607 -0.125 -0.060 -0.047 0.093 -0.153 0.058 -0.190 -0.036 -0.009 0.012 -0.153 -0.608
170608 -0.062 -0.030 0.002 0.045 -0.212 0.104 -0.127 -0.060 -0.021 -0.006 -0.034 -0.402
170609 -0.028 -0.029 0.042 0.042 -0.162 0.174 -0.063 -0.034 -0.015 -0.040 0.061 -0.050
170610 0.011 -0.008 0.055 0.068 -0.127 0.217 0.045 0.002 -0.029 -0.029 0.153 0.358
170611 0.030 0.044 0.020 0.073 -0.075 0.200 0.048 0.011 -0.027 -0.013 0.144 0.457
170612 0.045 0.050 0.015 0.048 0.035 0.042 0.048 0.017 -0.027 0.014 0.120 0.407
170701 0.043 0.089 -0.022 -0.015 0.129 -0.116 0.037 0.044 -0.020 -0.001 0.110 0.278
170702 0.038 0.034 -0.036 -0.032 0.141 -0.184 0.034 0.019 -0.008 -0.008 0.100 0.099
170703 0.052 0.050 -0.010 -0.040 0.181 -0.179 0.056 0.016 0.020 -0.028 0.082 0.201
170704 0.066 -0.030 0.009 -0.043 0.166 -0.170 0.119 0.037 0.058 0.001 -0.030 0.181
170705 0.046 -0.075 -0.006 -0.042 0.122 -0.133 0.065 0.007 0.057 0.013 -0.218 -0.165
170706 -0.097 -0.066 -0.045 -0.007 0.013 -0.060 -0.138 -0.001 0.012 0.012 -0.339 -0.715
170707 -0.137 -0.009 -0.047 0.065 -0.098 0.048 -0.169 -0.022 -0.012 0.002 -0.200 -0.581
170708 -0.097 -0.042 0.009 0.029 -0.220 0.114 -0.093 -0.029 -0.023 -0.010 -0.062 -0.423
170709 -0.023 -0.015 0.069 0.034 -0.179 0.176 -0.056 -0.021 -0.017 -0.024 0.076 0.019
170710 0.008 -0.000 0.069 0.037 -0.134 0.229 0.049 -0.013 -0.015 0.008 0.170 0.407
170711 0.032 0.040 0.050 0.025 -0.087 0.205 0.054 0.004 -0.024 0.026 0.130 0.456
170712 0.046 0.059 0.007 0.026 0.005 0.070 0.044 0.004 -0.046 0.021 0.112 0.349
170801 0.042 0.066 -0.045 -0.042 0.093 -0.097 0.040 0.029 -0.021 0.005 0.108 0.179
170802 0.044 0.036 -0.030 -0.061 0.109 -0.164 0.035 0.030 -0.015 -0.024 0.126 0.086
170803 0.048 0.034 -0.009 -0.056 0.186 -0.156 0.049 0.009 0.012 -0.029 0.055 0.142
170804 0.073 0.008 0.009 -0.038 0.197 -0.128 0.096 0.043 0.065 -0.010 -0.035 0.279
170805 0.041 -0.081 0.013 -0.043 0.129 -0.101 0.099 -0.010 0.059 -0.004 -0.186 -0.085
