170001 -0.005 0.065 -0.054 -0.015
170002 0.174 0.080 0.096 -0.001
170003 0.185 0.159 0.030 -0.005
170004 0.142 0.065 0.072 0.005
170005 -0.442 -0.519 0.050 0.026
170006 -0.479 -0.540 0.030 0.031
170007 -0.394 -0.517 0.093 0.031
170008 -0.332 -0.466 0.111 0.023
170009 -0.084 -0.186 0.092 0.010
170010 0.343 0.042 0.316 -0.016
170011 0.278 0.131 0.184 -0.037
170012 0.075 0.103 0.010 -0.038
170101 0.009 0.062 -0.038 -0.015
170102 0.187 0.077 0.111 -0.001
170103 0.194 0.153 0.046 -0.004
170104 0.158 0.067 0.087 0.005
170105 -0.417 -0.509 0.066 0.026
170106 -0.455 -0.530 0.044 0.031
170107 -0.366 -0.503 0.107 0.031
170108 -0.308 -0.454 0.123 0.023
170109 -0.062 -0.174 0.103 0.010
170110 0.362 0.050 0.327 -0.015
170111 0.292 0.136 0.193 -0.037
170112 0.090 0.109 0.020 -0.038
170201 0.058 0.101 -0.012 -0.032
170202 0.232 0.114 0.118 0.000
170203 0.183 0.197 -0.021 0.007
170204 0.252 0.202 0.049 0.000
170205 0.003 -0.095 0.084 0.014
170206 -0.531 -0.599 0.043 0.025
170207 -0.171 -0.320 0.124 0.026
170208 -0.189 -0.363 0.155 0.019
170209 0.013 -0.140 0.142 0.011
170210 0.389 0.094 0.308 -0.013
170211 0.291 0.102 0.234 -0.046
170212 0.160 0.073 0.109 -0.023
170301 0.068 0.069 0.048 -0.049
170302 0.292 0.098 0.223 -0.030
170303 0.339 0.149 0.198 -0.008
170304 0.242 0.095 0.147 -0.001
170305 -0.295 -0.409 0.073 0.042
170306 -0.555 -0.666 0.071 0.040
170307 -0.205 -0.365 0.125 0.034
170308 -0.082 -0.263 0.151 0.029
170309 -0.002 -0.116 0.096 0.018
170310 0.321 0.076 0.253 -0.008
170311 0.348 0.129 0.231 -0.011
170312 0.280 0.079 0.207 -0.007
170401 0.160 0.081 0.081 -0.002
170402 0.094 0.109 -0.016 0.001
170403 0.230 0.162 0.068 -0.000
170404 0.200 0.157 0.039 0.005
170405 -0.291 -0.341 0.017 0.033
170406 -0.534 -0.593 0.023 0.035
170407 -0.283 -0.427 0.115 0.030
170408 -0.080 -0.276 0.171 0.025
170409 0.133 -0.058 0.182 0.010
170410 0.358 0.117 0.261 -0.020
170411 0.193 0.138 0.101 -0.046
170412 0.105 0.118 0.033 -0.045
170501 0.062 0.082 0.009 -0.029
170502 0.114 0.090 0.047 -0.022
170503 0.294 0.196 0.104 -0.006
170504 0.316 0.201 0.100 0.015
170505 -0.205 -0.282 0.043 0.034
170506 -0.514 -0.605 0.053 0.038
170507 -0.083 -0.243 0.130 0.030
170508 -0.074 -0.256 0.161 0.021
170509 0.095 -0.032 0.123 0.004
170510 0.414 0.127 0.307 -0.019
170511 0.283 0.171 0.147 -0.035
170512 0.096 0.101 0.025 -0.030
170601 0.155 0.075 0.101 -0.022
170602 0.156 0.090 0.087 -0.021
170603 0.182 0.180 -0.002 0.004
170604 0.136 0.112 0.012 0.012
170605 -0.291 -0.321 -0.001 0.031
170606 -0.599 -0.606 -0.027 0.033
170607 -0.280 -0.403 0.095 0.028
170608 -0.093 -0.255 0.139 0.023
170609 0.121 -0.022 0.126 0.017
170610 0.420 0.132 0.291 -0.004
170611 0.317 0.140 0.194 -0.017
170612 0.182 0.095 0.103 -0.016
170701 0.255 0.068 0.203 -0.015
170702 0.168 0.071 0.113 -0.016
170703 0.230 0.154 0.084 -0.008
170704 0.327 0.182 0.136 0.009
170705 -0.284 -0.351 0.041 0.027
170706 -0.711 -0.747 0.004 0.032
170707 -0.268 -0.399 0.097 0.034
170708 0.032 -0.204 0.210 0.026
170709 0.108 -0.111 0.208 0.010
170710 0.350 0.072 0.306 -0.029
170711 0.257 0.121 0.181 -0.044
170712 0.181 0.092 0.103 -0.013
170801 0.050 0.091 -0.020 -0.020
170802 0.138 0.116 0.022 0.000
170803 0.200 0.180 0.013 0.007
170804 0.306 0.193 0.097 0.015
170805 -0.312 -0.386 0.043 0.031
170806 -0.537 -0.639 0.068 0.034
170807 -0.210 -0.369 0.128 0.031
170808 -0.103 -0.272 0.142 0.027
170809 0.017 -0.077 0.082 0.012
170810 0.345 0.063 0.296 -0.013
170811 0.287 0.125 0.198 -0.036
170812 0.105 0.085 0.060 -0.040
170901 0.022 0.074 -0.016 -0.036
170902 0.167 0.086 0.097 -0.015
170903 0.199 0.161 0.050 -0.012
170904 0.267 0.173 0.097 -0.002
170905 -0.224 -0.286 0.035 0.026
170906 -0.600 -0.652 0.013 0.039
170907 -0.132 -0.299 0.132 0.036
170908 -0.040 -0.258 0.192 0.026
170909 0.090 -0.115 0.186 0.018
170910 0.359 0.100 0.260 -0.001
170911 0.313 0.149 0.206 -0.042
170912 0.111 0.108 0.048 -0.045
171001 0.111 0.100 0.010 0.002
171002 0.173 0.126 0.067 -0.020
171003 0.431 0.195 0.237 0.000
171004 0.243 0.124 0.127 -0.009
171005 -0.263 -0.442 0.153 0.025
171006 -0.632 -0.736 0.069 0.034
171007 -0.402 -0.527 0.087 0.037
171008 -0.239 -0.364 0.099 0.026
171009 -0.062 -0.165 0.093 0.010
171010 0.312 0.086 0.244 -0.019
171011 0.261 0.152 0.135 -0.026
171012 0.079 0.103 0.022 -0.046
171101 0.111 0.088 0.026 -0.003
171102 0.235 0.079 0.159 -0.004
171103 0.255 0.173 0.066 0.017
171104 0.336 0.216 0.106 0.013
171105 -0.330 -0.365 -0.003 0.038
171106 -0.583 -0.659 0.037 0.039
171107 -0.448 -0.546 0.067 0.031
171108 -0.200 -0.363 0.133 0.029
171109 0.071 -0.128 0.179 0.021
171110 0.376 0.110 0.284 -0.018
171111 0.332 0.156 0.219 -0.043
171112 0.202 0.102 0.136 -0.037
171201 0.259 0.088 0.209 -0.037
171202 0.224 0.112 0.127 -0.015
171203 0.318 0.173 0.155 -0.011
171204 0.306 0.189 0.121 -0.003
171205 -0.366 -0.402 0.021 0.016
171206 -0.472 -0.545 0.042 0.031
171207 -0.301 -0.416 0.077 0.037
171208 -0.261 -0.426 0.133 0.032
171209 -0.022 -0.104 0.069 0.013
171210 0.370 0.129 0.256 -0.015
171211 0.271 0.145 0.169 -0.043
171212 0.142 0.120 0.048 -0.026
171301 0.076 0.082 0.022 -0.027
171302 0.304 0.094 0.214 -0.005
171303 0.244 0.175 0.047 0.021
171304 0.202 0.059 0.111 0.033
171305 -0.246 -0.294 0.012 0.036
171306 -0.585 -0.601 -0.019 0.035
171307 -0.245 -0.377 0.101 0.030
171308 -0.108 -0.339 0.209 0.021
171309 0.113 -0.131 0.232 0.011
171310 0.334 0.064 0.276 -0.007
171311 0.331 0.163 0.213 -0.045
171312 0.131 0.100 0.070 -0.039
171401 0.102 0.089 0.045 -0.031
171402 0.296 0.110 0.190 -0.004
171403 0.323 0.187 0.124 0.012
171404 0.314 0.122 0.176 0.016
171405 -0.183 -0.282 0.072 0.027
171406 -0.671 -0.702 0.002 0.029
171407 -0.374 -0.559 0.161 0.024
171408 -0.116 -0.333 0.199 0.018
171409 0.115 -0.098 0.209 0.004
171410 0.334 0.091 0.269 -0.026
171411 0.194 0.153 0.087 -0.047
171412 0.144 0.094 0.067 -0.018
171501 0.249 0.100 0.153 -0.004
171502 0.271 0.106 0.175 -0.010
171503 0.227 0.166 0.077 -0.016
171504 0.230 0.154 0.077 -0.001
171505 -0.292 -0.358 0.040 0.027
171506 -0.693 -0.666 -0.067 0.040
