170001 0.022 0.043 0.025 0.103 0.108 -0.052 0.021 0.052 -0.003 -0.009 0.120 0.429
170002 0.022 0.012 0.056 0.044 0.125 -0.017 0.021 0.054 0.014 -0.062 0.086 0.355
170003 0.037 -0.008 0.093 -0.001 0.087 -0.034 0.027 0.024 0.019 -0.032 0.083 0.296
170004 0.076 -0.075 0.090 -0.069 0.060 -0.065 0.078 -0.131 0.014 -0.034 -0.047 -0.103
170005 0.047 -0.229 0.033 -0.073 0.045 -0.094 0.033 -0.213 0.022 -0.024 -0.389 -0.841
170006 -0.194 0.081 -0.036 -0.023 0.036 -0.051 -0.241 0.080 0.065 -0.002 -0.334 -0.621
170007 -0.299 0.275 -0.054 0.036 -0.024 0.022 -0.336 0.226 0.050 0.017 -0.013 -0.101
170008 -0.221 0.194 -0.059 0.025 -0.102 0.067 -0.148 0.150 0.037 -0.005 0.119 0.058
170009 0.076 0.065 -0.050 -0.014 -0.161 0.093 0.218 -0.089 0.023 0.001 0.032 0.195
170010 0.254 0.005 -0.019 -0.060 -0.143 0.124 0.275 -0.160 -0.028 0.032 0.137 0.418
170011 0.086 0.050 0.017 -0.009 -0.050 0.098 0.087 -0.069 -0.055 0.069 0.226 0.449
170012 0.035 0.052 0.028 0.050 0.057 0.073 0.029 0.021 -0.011 0.037 0.192 0.563
170101 0.019 0.050 0.040 0.088 0.092 -0.033 0.020 0.048 0.015 0.009 0.127 0.475
170102 0.019 0.028 0.074 0.049 0.122 -0.020 0.021 0.053 0.024 -0.002 0.086 0.455
170103 0.033 0.016 0.110 0.040 0.133 -0.034 0.027 0.037 0.037 -0.029 0.098 0.467
170104 0.068 -0.034 0.122 -0.042 0.080 -0.057 0.071 -0.149 0.037 -0.044 -0.011 0.040
170105 0.078 -0.290 0.070 -0.129 0.052 -0.074 0.015 -0.117 0.031 -0.017 -0.315 -0.696
170106 -0.199 -0.146 -0.030 -0.056 0.008 -0.036 -0.246 0.091 0.077 -0.014 -0.377 -0.928
